date,payment,vendor,invoice,amount_cents
2026-07-08,350,VND506093857D,B7244050,20727
2026-07-08,350,VND506093857D,B7244122,141616
2026-07-08,350,VND506093857D,B7244146,45457
2026-07-08,350,VND506093857D,B7244149,1912
2026-07-08,352,VNDB4E031A58A,I02794,2325250
2026-07-08,353,VNDB4E031A58A,I02801,4834850
2026-07-08,354,VND091D0AAA42,41222989,14300
2026-07-08,354,VND091D0AAA42,41461612,14300
2026-07-08,354,VND091D0AAA42,41690324,14300
2026-07-08,354,VND091D0AAA42,41947474,14300
2026-07-08,354,VND091D0AAA42,42207216,18189
2026-07-08,354,VND091D0AAA42,42207220,40305
2026-07-08,354,VND091D0AAA42,42207221,25872
2026-07-08,355,VND091D0AAA42,42207237,29365
2026-07-08,356,VNDBA21302C35,3RD QUARTER 2026,3893750
2026-07-08,357,VND0BE18D292A,25-5129,3500
2026-07-08,358,VND6C133B6E38,55P1836294,29085
2026-07-08,359,VND6C133B6E38,55P1836289,13974
2026-07-08,360,VND2C797EC2E1,00208735951,317382
2026-07-08,360,VND2C797EC2E1,00208735952,266388
2026-07-08,362,VNDDB8E0D5288,215510F,97020
2026-07-08,362,VNDDB8E0D5288,216064F,31163
2026-07-08,362,VNDDB8E0D5288,216066F,1452
2026-07-08,365,VNDA30DCBE956,3RD QUARTER 2026,1781250
2026-07-08,367,VND96045BEE5D,7903968,37373
2026-07-08,368,VND514BD94314,105262,395004
2026-07-08,368,VND514BD94314,105268,350343
2026-07-08,369,VND291C15549B,261660164266,76421250
2026-07-08,370,VND0FF4B543E1,0047654,74440
2026-07-08,371,VND63FC3F64CF,477228,14958
2026-07-08,371,VND63FC3F64CF,478768,7548
2026-07-08,371,VND63FC3F64CF,479923,45013
2026-07-08,371,VND63FC3F64CF,485480,444000
2026-07-08,371,VND63FC3F64CF,486081,418020
2026-07-08,372,VND74863E109E,02-2545236,11802
2026-07-08,373,VND1CDC5A7959,010107703086901 626,6263
2026-07-08,373,VND1CDC5A7959,010107703087001 626,3017
2026-07-08,373,VND1CDC5A7959,010108717052301 0626,1180
2026-07-08,373,VND1CDC5A7959,010109364039403 0626,6234
2026-07-08,373,VND1CDC5A7959,010110084002501 0626,6260
2026-07-08,373,VND1CDC5A7959,010110084002601 0626,10065
2026-07-08,374,VNDA23FFF84E8,020201625000101 0626,15846
2026-07-08,374,VNDA23FFF84E8,020204019068603 0626,1777
2026-07-08,374,VNDA23FFF84E8,020204019074402 0626,2460
2026-07-08,374,VNDA23FFF84E8,020204019137202 0626,1590
2026-07-08,374,VNDA23FFF84E8,020205020014801 0626,4709
2026-07-08,374,VNDA23FFF84E8,020207008049202 0626,5757
2026-07-08,374,VNDA23FFF84E8,020208018059102 0626,1559
2026-07-08,374,VNDA23FFF84E8,020208018079502 0626,1559
2026-07-08,374,VNDA23FFF84E8,020208018133301 0626,1559
2026-07-08,374,VNDA23FFF84E8,020208018153401 0626,1559
2026-07-08,374,VNDA23FFF84E8,020208018155501 0626,1559
2026-07-08,374,VNDA23FFF84E8,020208018156902 0626,1632
2026-07-08,374,VNDA23FFF84E8,020208018222101 0626,8441
2026-07-08,374,VNDA23FFF84E8,020209007033401 0626,1559
2026-07-08,374,VNDA23FFF84E8,020209007035801 0626,19790
2026-07-08,374,VNDA23FFF84E8,020209007035901 0626,1559
2026-07-08,374,VNDA23FFF84E8,020209007044102 0626,1559
2026-07-08,374,VNDA23FFF84E8,020209007063402 0626,1559
2026-07-08,374,VNDA23FFF84E8,020209007240802 0626,1559
2026-07-08,374,VNDA23FFF84E8,020209007246702 0626,1559
2026-07-08,375,VNDF384EA7B9B,509015657,472528
2026-07-08,375,VNDF384EA7B9B,509015659,26145
2026-07-08,375,VNDF384EA7B9B,509015680,231408
2026-07-08,375,VNDF384EA7B9B,509015681,6390
2026-07-08,375,VNDF384EA7B9B,509015682,15056
2026-07-08,375,VNDF384EA7B9B,509015683,7200
2026-07-08,375,VNDF384EA7B9B,509015684,55545
2026-07-08,376,VNDB4D25A7257,8,8078493
2026-07-08,377,VNDB6E53E1B51,22289,11450
2026-07-08,377,VNDB6E53E1B51,22312,10800
2026-07-08,378,VND6F360E2F72,5155616047610,153567
2026-07-08,379,VND1A33628867,541094,49925
2026-07-08,380,VND1A33628867,540474,49925
2026-07-08,381,VND9BFA013670,333183F,68964
2026-07-08,382,VND07D35AA3E7,2026EBR5,520000
2026-07-08,383,VND04B962C659,566527,27500
2026-07-08,384,VNDDB3BCD2242,2073638978,11800
2026-07-08,385,VNDC701A4067E,175824,529700
2026-07-08,385,VNDC701A4067E,175837,325900
2026-07-08,385,VNDC701A4067E,175858,198800
2026-07-08,385,VNDC701A4067E,175863,302100
2026-07-08,385,VNDC701A4067E,175928,373300
2026-07-08,385,VNDC701A4067E,175994,452900
2026-07-08,385,VNDC701A4067E,176001,121600
2026-07-08,385,VNDC701A4067E,176110,43200
2026-07-08,385,VNDC701A4067E,176421,26800
2026-07-08,386,VND42EFDCDA16,287282783078X062026,616487
2026-07-08,386,VND42EFDCDA16,823136416X06192026,25052
2026-07-08,387,VNDB7D4F2F76E,4002576605 0626,924333
2026-07-08,388,VND469D0A0601,42531,262500
2026-07-08,389,VND468028347E,5039129416A,50504
2026-07-08,390,VND3381FE26A4,260465541-002,5150
2026-07-08,390,VND3381FE26A4,261326033-001,223814
2026-07-08,393,VND0D496C63AF,129284,24475
2026-07-08,394,VNDCF6433CD2D,26732419-01,85520
2026-07-08,400,VNDF46E73B2E4,4693,50000
2026-07-08,401,VND2107EBF7A3,124878,108458
2026-07-08,402,VND960417E8F8,EBRS-11162,54000
2026-07-08,404,VNDD5FE54EACB,104711,800000
2026-07-08,406,VNDC866FB4F90,16656,65000
2026-07-08,407,VND74806275E2,17648,22500
2026-07-08,410,VND2F494BD8EA,9247,68640
2026-07-08,412,VND8BF158BBF3,9842,8000
2026-07-08,412,VND8BF158BBF3,9845,41200
2026-07-08,413,VND8AF07BEFC7,2145656,496000
2026-07-08,413,VND8AF07BEFC7,2145669,496000
2026-07-08,414,VND6FC6206B15,154 2026,496000
2026-07-08,415,VND8E1D5EDB37,EBR-CKT#1 3/2026,18000
2026-07-08,417,VNDE685F593AD,20250916,1752000
2026-07-08,419,VND5F7CD0BCD8,0195425,10768
2026-07-08,419,VND5F7CD0BCD8,0195977,156804
2026-07-08,419,VND5F7CD0BCD8,0196009,30932
2026-07-08,419,VND5F7CD0BCD8,0196082,33065
2026-07-08,419,VND5F7CD0BCD8,0196094,184722
2026-07-08,419,VND5F7CD0BCD8,0196225,20392
2026-07-08,419,VND5F7CD0BCD8,0196243,50405
2026-07-08,419,VND5F7CD0BCD8,0196255,20392
2026-07-08,419,VND5F7CD0BCD8,0196272,63546
2026-07-08,419,VND5F7CD0BCD8,0196369,31175
2026-07-08,419,VND5F7CD0BCD8,0196474,73503
2026-07-08,419,VND5F7CD0BCD8,0196586,29991
2026-07-08,419,VND5F7CD0BCD8,0196680,53928
2026-07-08,419,VND5F7CD0BCD8,0196696,6842
2026-07-08,419,VND5F7CD0BCD8,0197991,41278
2026-07-08,419,VND5F7CD0BCD8,0198189,219580
2026-07-08,420,VND9934521B5C,062373,250000
2026-07-08,421,VNDEA944B2A82,664,100000
2026-07-08,422,VNDDAC78BDDD9,193991,93092
2026-07-08,424,VND5B522DD704,17800,246800
2026-07-08,425,VND66084D1F0C,434817,6000
2026-07-08,426,VND37A077D923,27CE-001,21458333
2026-07-08,426,VND37A077D923,27CE-003,2816667
2026-07-08,427,VND01F38E133D,BR02324648 6/30/26,17000
2026-07-08,428,VND4EAEDD6122,7079-26,4000
2026-07-08,429,VND4EAEDD6122,7083-26,4000
2026-07-08,430,VND4EAEDD6122,7086-26,4000
2026-07-08,431,VND4EAEDD6122,8027-26,8000
2026-07-08,432,VNDCAA365B971,0301DN3230,-54000
2026-07-08,432,VNDCAA365B971,0301DO1523,-28800
2026-07-08,432,VNDCAA365B971,0301DO6586,-5500
2026-07-08,432,VNDCAA365B971,0301DT1959,194901
2026-07-08,433,VND5938F1A715,019470,18000
2026-07-08,434,VND9EBDF1C255,0630236,500000
2026-07-08,435,VND5C49AA2FB8,112964,339923
2026-07-08,436,VNDCFA3D9D954,97742,315893
2026-07-08,438,VNDDE437D2DA4,SECURITY - JUNE &,800000
2026-07-08,439,VNDDE437D2DA4,SECURITY - APRIL,164000
2026-07-08,440,VNDD93795DF87,11818,90000
2026-07-08,441,VNDD93795DF87,11827,85000
2026-07-08,442,VNDD93795DF87,11828,60000
2026-07-08,443,VNDD93795DF87,11834,85000
2026-07-08,444,VND25873D1268,26072,125837
2026-07-08,444,VND25873D1268,26201,40805
2026-07-08,444,VND25873D1268,26202,189155
2026-07-08,445,VND6EA0D785D1,114676624,101599
2026-07-08,445,VND6EA0D785D1,114676626,103099
2026-07-08,445,VND6EA0D785D1,114676627,103099
2026-07-08,445,VND6EA0D785D1,114676686,103099
2026-07-08,446,VNDC69F027846,0000449008,75855
2026-07-08,446,VNDC69F027846,448167,105032
2026-07-08,447,VNDB05D158C93,1264,41400
2026-07-08,448,VND777AAA6B69,1119-747Y-LTFK,1199
2026-07-08,448,VND777AAA6B69,11TJ-FGFT-HYT1,16162
2026-07-08,448,VND777AAA6B69,13FM-L7N7-MRTG,1424
2026-07-08,448,VND777AAA6B69,14KL-CDQJ-1TPJ,2995
2026-07-08,448,VND777AAA6B69,1GFW-V3TY-F1QN,5791
2026-07-08,448,VND777AAA6B69,1HJT-VKYN-GLF6,2299
2026-07-08,448,VND777AAA6B69,1HVR-N4RC-HGKQ,2098
2026-07-08,448,VND777AAA6B69,1JLC-DMK1-31TC,1490
2026-07-08,448,VND777AAA6B69,1KD4-QXXC-NLRY,31958
2026-07-08,448,VND777AAA6B69,1MK4-KMY1-9TWQ,54194
2026-07-08,448,VND777AAA6B69,1NNN-XCHY-79CK,3703
2026-07-08,448,VND777AAA6B69,1T1W-VVGP-1DCM,2332
2026-07-08,448,VND777AAA6B69,1TY6-JX31-4QPY,140000
2026-07-08,448,VND777AAA6B69,1V3H-MXFF-1KRK,1182
2026-07-08,448,VND777AAA6B69,4224,235300
2026-07-08,449,VND6932E7CF63,8692649862627,154046
2026-07-08,450,VND27DC6DABAF,21-40-01223,81750
2026-07-08,450,VND27DC6DABAF,21-40-01224,53240
2026-07-08,451,VND7318C7CBBA,26520,12000
2026-07-08,452,VND7318C7CBBA,26521,10000
2026-07-08,453,VND7318C7CBBA,26523,2000
2026-07-08,454,VND7318C7CBBA,26525,8000
2026-07-08,455,VND7318C7CBBA,26526,8000
2026-07-08,456,VND7318C7CBBA,26533,8000
2026-07-08,457,VND461B630DBC,64X01004,120361129
2026-07-08,458,VND461B630DBC,65X00965,117001129
2026-07-08,459,VND8DF33898C8,12896,1500000
2026-07-08,460,VND8F4997CAE3,7004781,29940
2026-07-08,460,VND8F4997CAE3,7555471,1233
2026-07-08,461,VNDBBA3F59362,26800-047L,164000
2026-07-08,461,VNDBBA3F59362,26800-054M,454160
2026-07-08,461,VNDBBA3F59362,26800-057L,328000
2026-07-08,461,VNDBBA3F59362,26800-058M,28105
2026-07-08,461,VNDBBA3F59362,26800-059L,164000
2026-07-08,461,VNDBBA3F59362,26800-061L,328000
2026-07-08,462,VND627F1548C9,INV233263,60597
2026-07-08,462,VND627F1548C9,INV235790,158596
2026-07-08,463,VND90F22CAD36,INV6315,495800
2026-07-08,464,VNDF88F35E791,10613,15000
2026-07-08,466,VNDF973B163DB,212-5156,20000
2026-07-08,467,VND826B4CA36B,063026NH,245833
2026-07-08,468,VND33F7253EB4,0804220694,20940
2026-07-08,469,VNDB0DE02BD22,529756,4169
2026-07-08,470,VNDB0DE02BD22,537165,4169
2026-07-08,471,VNDB0DE02BD22,517687,5307
2026-07-08,471,VNDB0DE02BD22,523589,5307
2026-07-08,471,VNDB0DE02BD22,529769,5307
2026-07-08,471,VNDB0DE02BD22,537152,5307
2026-07-08,471,VNDB0DE02BD22,543125,5307
2026-07-08,471,VNDB0DE02BD22,549295,3032
2026-07-08,471,VNDB0DE02BD22,549324,5307
2026-07-08,471,VNDB0DE02BD22,552995,5880
2026-07-08,472,VNDB0DE02BD22,543141,4169
2026-07-08,473,VND90D554A23C,ECOATES06052026,780312
2026-07-08,474,VNDCD62F7A760,68616,13500
2026-07-08,474,VNDCD62F7A760,68618,13500
2026-07-08,474,VNDCD62F7A760,68815,13500
2026-07-08,475,VNDB4ECFD790C,INV 7811,187500
2026-07-08,476,VND587DA1941D,5280738,203546
2026-07-08,476,VND587DA1941D,5281206,30072
2026-07-08,476,VND587DA1941D,5281209,272817
2026-07-08,476,VND587DA1941D,5281261,3152
2026-07-08,476,VND587DA1941D,5281331,322000
2026-07-08,476,VND587DA1941D,5281495,144666
2026-07-08,477,VNDE2590AFFCF,522918,36688
2026-07-08,477,VNDE2590AFFCF,522919,81244
2026-07-08,479,VNDDA399038D1,000609,180000
2026-07-08,481,VND0FF7E70DAB,P0570907,21000
2026-07-08,482,VNDEB451DF7DD,EBRS-11161,81000
2026-07-08,483,VNDE0FD40503B,14017432,379719
2026-07-08,485,VND295F9E503B,091731,653125
2026-07-08,486,VNDCEB8A82CE4,LiutingChen 09/13/24,85988
2026-07-08,487,VNDC4F5B5D77D,19th JDC #19,8000
2026-07-08,488,VND5CABBE0D04,26SE56217-1,514214
2026-07-08,489,VND3ED6973221,WWALKER06172026,65000
2026-07-08,490,VNDD27B063808,INV-000481,182000
2026-07-08,491,VND2DA4098D56,5/28/26-BOND HEARING,7500
2026-07-08,492,VNDAC63C945ED,Kassidy CERA 7/11-18,227297
2026-07-08,6841,VND6419D861E2,13486616208,7499
2026-07-08,6842,VND871C0D59DE,10861702177,285028
2026-07-08,6842,VND871C0D59DE,10879589172,122741
2026-07-08,6842,VND871C0D59DE,10880244070,48390
2026-07-08,6843,VND78FD06F489,4988,24120
2026-07-08,6844,VND386831CBA4,8282329160,531900
2026-07-08,6845,VNDFD347103B9,9884929045,74400
2026-07-08,6845,VNDFD347103B9,9885011974,72000
2026-07-08,6845,VNDFD347103B9,9885112685,74400
2026-07-08,6846,VND291C15549B,261640000011,125263203
2026-07-08,6847,VND9482CE1F7B,6146166598,541099
2026-07-08,6848,VND9482CE1F7B,6146831603,1079041
2026-07-08,6849,VNDA021A5204F,B2305,312835
2026-07-08,6850,VNDCDF3918BC0,PARTIAL 20,181934402
2026-07-08,6851,VND7A343D77D6,31499,85000
2026-07-08,6852,VND7A343D77D6,31705,85000
2026-07-08,6853,VND7A343D77D6,32024,85000
2026-07-08,6854,VND7A343D77D6,32026,85000
2026-07-08,6855,VND704F52F93B,INV#14647,30725500
2026-07-08,6856,VND77BA284042,81871,50000
2026-07-08,6857,VND93E0414471,172-24566,78790
2026-07-08,6858,VND29AC32CCDB,07-01-2023,25000000
2026-07-08,6859,VND4ED9377DF8,41394,30000
2026-07-08,6860,VND74223BCD52,EBRPAA070126,200000
2026-07-08,6861,VND75F0B177E3,22826,2463198
2026-07-08,6862,VND444B5F3D5E,2607027,887500
2026-07-08,6863,VNDAB37FC549B,H00002888,45988
2026-07-08,6864,VND546C3EEABA,EBRPBT070126,200000
2026-07-08,6865,VNDFF5B3DDCEC,PAYAPP#14 A,23866280
2026-07-08,6866,VNDB780FD8B71,35504118-01,24401
2026-07-08,6867,VNDE9889A7606,06025026,92800
2026-07-08,6868,VNDCC7DFAF638,AUG'84,233400
2026-07-08,6869,VNDBE9E490B01,EBRS-11163,40500
2026-07-08,6870,VNDF194EA079E,EBRJV070226,145000
2026-07-08,6871,VNDCA11772E7F,EBRP JM 070126,180000
2026-07-08,6872,VND99483B74A1,EBRNS070126,203125
2026-07-08,6873,VND6C0A5BA0CB,EBRLL070126,203125
2026-07-09,582,VNDD4A7038084,588158,16786
2026-07-09,583,VND7C59DB9399,131810,84845
2026-07-09,584,VNDBA5885C4A6,57600,21303
2026-07-09,584,VNDBA5885C4A6,57603,15393
2026-07-09,585,VND608BF9B3D8,181726,13464
2026-07-09,585,VND608BF9B3D8,182170,101944
2026-07-09,585,VND608BF9B3D8,182966,112926
2026-07-09,585,VND608BF9B3D8,182967,21120
2026-07-09,585,VND608BF9B3D8,182972,333432
2026-07-09,585,VND608BF9B3D8,182973,80190
2026-07-09,585,VND608BF9B3D8,182976,203478
2026-07-09,586,VND314B84DB92,IN256456,32329
2026-07-09,587,VND0E9273449A,4264924788,27658
2026-07-09,587,VND0E9273449A,4267110221,22047
2026-07-09,587,VND0E9273449A,4267929108,25477
2026-07-09,588,VND1F4B20B584,PI75117,91455
2026-07-09,588,VND1F4B20B584,PI75119,91455
2026-07-09,589,VNDE8EBEE5EE3,7782486,166502
2026-07-09,590,VND0972D9C76D,95477,21955
2026-07-09,591,VNDB9A7F6729B,32937,3744
2026-07-09,592,VND314D47574B,100007724425,18866
2026-07-09,592,VND314D47574B,100007724967,27955
2026-07-09,592,VND314D47574B,10021266870,66964
2026-07-09,592,VND314D47574B,10021294864,813235
2026-07-09,592,VND314D47574B,10021294924,264221
2026-07-09,592,VND314D47574B,10021294926,389316
2026-07-09,592,VND314D47574B,10021294927,903336
2026-07-09,592,VND314D47574B,10021294970,311003
2026-07-09,592,VND314D47574B,10021294991,486084
2026-07-09,592,VND314D47574B,10021295009,337311
2026-07-09,592,VND314D47574B,10021295040,465762
2026-07-09,592,VND314D47574B,10021295041,480842
2026-07-09,592,VND314D47574B,10021295812,753248
2026-07-09,592,VND314D47574B,10021295813,150330
2026-07-09,592,VND314D47574B,130007547990,10893
2026-07-09,592,VND314D47574B,135008595393,35859
2026-07-09,592,VND314D47574B,145008592339,319376
2026-07-09,592,VND314D47574B,15009651120,47281
2026-07-09,592,VND314D47574B,160007472281,137303
2026-07-09,592,VND314D47574B,160007472282,85982
2026-07-09,592,VND314D47574B,160007472283,125854
2026-07-09,592,VND314D47574B,160007474559,16115
2026-07-09,592,VND314D47574B,165008522827,10336
2026-07-09,592,VND314D47574B,185008625757,165361
2026-07-09,592,VND314D47574B,185008632808,528
2026-07-09,592,VND314D47574B,185008632809,528
2026-07-09,592,VND314D47574B,20010884042,556
2026-07-09,592,VND314D47574B,2026503471,2572551
2026-07-09,592,VND314D47574B,215007986600,19016
2026-07-09,592,VND314D47574B,225007898574,17034
2026-07-09,592,VND314D47574B,230006920003,10652
2026-07-09,592,VND314D47574B,230006923013,4382
2026-07-09,592,VND314D47574B,250006935509,1081070
2026-07-09,592,VND314D47574B,25009555239,3338
2026-07-09,592,VND314D47574B,260006930795,556
2026-07-09,592,VND314D47574B,270006959274,17682
2026-07-09,592,VND314D47574B,270006959397,14326
2026-07-09,592,VND314D47574B,270006964796,3560
2026-07-09,592,VND314D47574B,280006953843,11612
2026-07-09,592,VND314D47574B,285007280797,34458
2026-07-09,592,VND314D47574B,285007280798,29506
2026-07-09,592,VND314D47574B,290006934207,116036
2026-07-09,592,VND314D47574B,30010618612,508
2026-07-09,592,VND314D47574B,30010627838,3338
2026-07-09,592,VND314D47574B,30010631691,84923
2026-07-09,592,VND314D47574B,30010631692,203535
2026-07-09,592,VND314D47574B,320005096865,556
2026-07-09,592,VND314D47574B,320005096867,556
2026-07-09,592,VND314D47574B,320005096868,556
2026-07-09,592,VND314D47574B,330005020813,16376
2026-07-09,592,VND314D47574B,380004499953,4025
2026-07-09,592,VND314D47574B,390004451046,725613
2026-07-09,592,VND314D47574B,420003673939,13190
2026-07-09,592,VND314D47574B,435004934303,35372
2026-07-09,592,VND314D47574B,440003712912,31971
2026-07-09,592,VND314D47574B,45009343483,33439
2026-07-09,592,VND314D47574B,460003742921,171393
2026-07-09,592,VND314D47574B,465004731315,397119
2026-07-09,592,VND314D47574B,490003745980,52304
2026-07-09,592,VND314D47574B,500001838400,131709
2026-07-09,592,VND314D47574B,50010232617,70146
2026-07-09,592,VND314D47574B,55009282712,66868
2026-07-09,592,VND314D47574B,55009290949,373726
2026-07-09,592,VND314D47574B,55009290950,223403
2026-07-09,592,VND314D47574B,60009436067,52255
2026-07-09,592,VND314D47574B,65009212443,4760
2026-07-09,592,VND314D47574B,70009325887,5751
2026-07-09,592,VND314D47574B,90009208667,25083
2026-07-09,592,VND314D47574B,95008876010,3338
2026-07-09,593,VND3FC9E38FB2,0063526-IN,265000
2026-07-09,594,VND7911211C25,51676,29660
2026-07-09,595,VND7911211C25,50864,5002
2026-07-09,595,VND7911211C25,51555,25236
2026-07-09,596,VND27425B6C62,118347625,245000
2026-07-09,597,VND65DE8A4375,S18810,22250
2026-07-09,597,VND65DE8A4375,S18833,103600
2026-07-09,598,VND6D1320EF4C,C-12473,124000
2026-07-09,598,VND6D1320EF4C,C-12474,325500
2026-07-09,598,VND6D1320EF4C,C-12478,77500
2026-07-09,598,VND6D1320EF4C,C-12495,46500
2026-07-09,599,VND0BC4BE9B6A,3019756,204324
2026-07-09,600,VNDB24DE3A5F3,58378263,204993
2026-07-09,600,VNDB24DE3A5F3,58378265,113348
2026-07-09,600,VNDB24DE3A5F3,58378290,450000
2026-07-09,600,VNDB24DE3A5F3,58378306,486150
2026-07-09,600,VNDB24DE3A5F3,58646359,454380
2026-07-09,600,VNDB24DE3A5F3,58646403,107025
2026-07-09,600,VNDB24DE3A5F3,58693851,17124
2026-07-09,601,VND74416F155F,96247,27800
2026-07-09,602,VND0F82AF1081,6066217828,3000
2026-07-09,603,VND83E25B6DDA,0413715,1150
2026-07-09,604,VNDDCF6205178,260525,4200668
2026-07-09,605,VNDEE92605660,0040237941,1445
2026-07-09,606,VND8AA7C5834A,9956080627,35641
2026-07-09,606,VND8AA7C5834A,9962788908,19631
2026-07-09,607,VND8AA7C5834A,9955692414,161938
2026-07-09,607,VND8AA7C5834A,9955730974,37860
2026-07-09,608,VND6A8F32B4F0,935495654,2025
2026-07-09,609,VNDAF8AF0D8AE,1-137898041138,50000
2026-07-09,610,VNDAF8AF0D8AE,1-137870545250,90000
2026-07-09,611,VND13E76BDE84,529-81632290,54950
2026-07-09,612,VND97255B31D4,09345141320626,3733
2026-07-09,613,VND97255B31D4,8285-2,3035
2026-07-09,615,VND0C703976D6,5485,650000
2026-07-09,616,VND0C703976D6,5681,650000
2026-07-09,617,VNDCD52791086,AJ7LE3U,72015
2026-07-09,618,VND8F200F3D33,86252705,71000
2026-07-09,619,VND506093857D,B7238544,108090
2026-07-09,619,VND506093857D,B7243733,17164
2026-07-09,619,VND506093857D,M228128,75072
2026-07-09,619,VND506093857D,M228147,12420
2026-07-09,620,VND4F67A130AA,0625-255431,18857
2026-07-09,620,VND4F67A130AA,0625-255432,18857
2026-07-09,620,VND4F67A130AA,0625-256600,2759
2026-07-09,620,VND4F67A130AA,0625-256712,8469
2026-07-09,620,VND4F67A130AA,0625-256913,6926
2026-07-09,620,VND4F67A130AA,0625-256914,793
2026-07-09,620,VND4F67A130AA,0625-256916,16307
2026-07-09,620,VND4F67A130AA,0625-256953,11979
2026-07-09,621,VNDB93FF19FB7,90225747,55000
2026-07-09,621,VNDB93FF19FB7,90225748,55000
2026-07-09,621,VNDB93FF19FB7,90227406,55000
2026-07-09,622,VND332B7967A4,INV0279130,150000
2026-07-09,623,VND63770D2957,0034014,46775
2026-07-09,624,VNDC22744047E,P99299,12469
2026-07-09,625,VND433C3F329B,F36848,6048
2026-07-09,626,VND89370A1512,4175284,158680
2026-07-09,626,VND89370A1512,4175641,89262
2026-07-09,626,VND89370A1512,4176336,2921
2026-07-09,627,VND21A3B8AD24,17146,170000
2026-07-09,627,VND21A3B8AD24,17147,680000
2026-07-09,627,VND21A3B8AD24,17148,457500
2026-07-09,627,VND21A3B8AD24,17149,495000
2026-07-09,627,VND21A3B8AD24,17150,489795
2026-07-09,627,VND21A3B8AD24,17152,55500
2026-07-09,627,VND21A3B8AD24,17153,53850
2026-07-09,627,VND21A3B8AD24,17156,165750
2026-07-09,627,VND21A3B8AD24,17157,150000
2026-07-09,628,VND0FAF2C3B15,044-1172281,212493
2026-07-09,629,VND6C133B6E38,55P1836282,60403
2026-07-09,630,VND2C797EC2E1,00208720658,318984
2026-07-09,630,VND2C797EC2E1,00208720746,350782
2026-07-09,630,VND2C797EC2E1,00208737581,2644
2026-07-09,631,VNDDB8E0D5288,212744F,2182
2026-07-09,631,VNDDB8E0D5288,215531F,13200
2026-07-09,631,VNDDB8E0D5288,215876F,316105
2026-07-09,631,VNDDB8E0D5288,215980F,15400
2026-07-09,631,VNDDB8E0D5288,216020F,2451
2026-07-09,632,VNDBAD8870C1D,106954,70500
2026-07-09,632,VNDBAD8870C1D,106955,199000
2026-07-09,632,VNDBAD8870C1D,107998,137000
2026-07-09,632,VNDBAD8870C1D,109177,253000
2026-07-09,632,VNDBAD8870C1D,110422,108000
2026-07-09,632,VNDBAD8870C1D,130452,257000
2026-07-09,632,VNDBAD8870C1D,135492,180852
2026-07-09,632,VNDBAD8870C1D,140084,228000
2026-07-09,632,VNDBAD8870C1D,141373,97295
2026-07-09,633,VND6DFE713957,910018342,506000
2026-07-09,633,VND6DFE713957,910018345,176000
2026-07-09,633,VND6DFE713957,910018346,99000
2026-07-09,634,VND3AAB7BB3E5,400483,132417
2026-07-09,634,VND3AAB7BB3E5,7466,6960
2026-07-09,634,VND3AAB7BB3E5,7488,8396
2026-07-09,634,VND3AAB7BB3E5,7621,24668
2026-07-09,634,VND3AAB7BB3E5,7896,12049
2026-07-09,635,VND324ABD3BF8,260526.004A,599500
2026-07-09,636,VND324ABD3BF8,260511.029A,599500
2026-07-09,637,VND20CFB29E04,062326EVAG,10000
2026-07-09,638,VND83EB49AFC7,2026-321,20000
2026-07-09,639,VNDD7E2D1A272,4504114,475600
2026-07-09,639,VNDD7E2D1A272,4512588,493136
2026-07-09,640,VND291C15549B,07-01-2026 (2),18000000
2026-07-09,641,VND63FC3F64CF,483685,168716
2026-07-09,641,VND63FC3F64CF,483868,21840
2026-07-09,641,VND63FC3F64CF,485018,307886
2026-07-09,641,VND63FC3F64CF,485022,411579
2026-07-09,641,VND63FC3F64CF,485324,112190
2026-07-09,641,VND63FC3F64CF,486227,3806
2026-07-09,641,VND63FC3F64CF,486253,1558
2026-07-09,641,VND63FC3F64CF,486299,299463
2026-07-09,641,VND63FC3F64CF,486301,22256
2026-07-09,641,VND63FC3F64CF,486692,10920
2026-07-09,641,VND63FC3F64CF,486758,438511
